date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:36:56	16478/16478	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22405e-6026812b57480%22	https://w3crm.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/dashboard/dashboard-1.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:57	393345/393345	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2260081-5e47810494900%22	https://w3crm.dexignzone.com/xhtml/vendor/draggable/draggable.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/draggable/draggable.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:57	155206/155206	---M-Z	200	added ('OK')	application/x-javascript	etag:%2225e46-5f47549334100-gzip%22	https://w3crm.dexignzone.com/xhtml/vendor/tagify/dist/tagify.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/tagify/dist/tagify.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:57	82567/82567	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2214287-5f3a4b7990c00%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/js/jquery.dataTables.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:58	18260/18260	---M-Z	200	added ('OK')	application/x-javascript	etag:%224754-5f3a4f5f1bd80-gzip%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/js/dataTables.buttons.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:58	24010/24010	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225dca-5f3a4f7da0580%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/js/buttons.html5.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:58	101939/101939	---M-Z	200	added ('OK')	application/x-javascript	etag:%2218e33-5f3a4f8541780-gzip%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/js/jszip.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:59	14339/14339	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223803-5f87121d2a880%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:36:59	51654/51654	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22c9c6-5b024fb3ddd00%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/moment.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:00	38264/38264	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%229578-561941a4f1e00%22	https://w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/bootstrap-datetimepicker/js/bootstrap-datetimepicker.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:00	21066/21066	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22524a-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:01	60601/60601	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ecb9-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:01	47714/47714	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22ba62-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:02	17747/17747	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224553-61a3de96fa800%22	https://w3crm.dexignzone.com/xhtml/js/custom.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/custom.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:02	2159/2159	---M-Z	200	added ('OK')	application/x-javascript	etag:%2286f-619960dd33c00-gzip%22	https://w3crm.dexignzone.com/xhtml/js/deznav-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/deznav-init.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:03	4919/4919	---M-Z	200	added ('OK')	application/x-javascript	etag:%221337-61996258c3b80-gzip%22	https://w3crm.dexignzone.com/xhtml/js/demo.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/demo.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:03	23142/23142	---M-Z	200	added ('OK')	application/x-javascript	etag:%225a66-6027bec99cf80-gzip%22	https://w3crm.dexignzone.com/xhtml/js/styleSwitcher.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/styleSwitcher.js	(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:04	51/51	---MCZ	200	added ('OK')	text/plain	date:Mon,%2010%20Jun%202024%2008:37:04%20GMT	https://fonts.googleapis.com/robots.txt		(from https://w3crm.dexignzone.com/xhtml/index.html)
09:37:04	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b079faa1ea80%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
09:37:05	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fd22c900%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
09:37:05	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fdd9e400%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
09:37:06	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fb960e80%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
09:37:06	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fafd7800%22	https://w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://w3crm.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
09:37:07	13337/13337	---M-Z	200	added ('OK')	text/css	etag:%223419-58dde99508380-gzip%22	https://w3crm.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:07	100782/100782	---M-Z	200	added ('OK')	text/css	etag:%22189ae-61a15995e6680-gzip%22	https://w3crm.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/fontawesome6/css/all.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:08	89220/89220	---MCZ	200	added ('OK')	text/css	etag:W/%2215c84-5d771ea326200%22	https://w3crm.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/fontawesome/css/all.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:08	141710/141710	---MCZ	200	added ('OK')	text/css	etag:W/%222298e-5df8412d24300%22	https://w3crm.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:09	17527/17527	---MCZ	200	added ('OK')	text/css	etag:W/%224477-58dde99508380%22	https://w3crm.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:10	89729/89729	---MCZ	200	added ('OK')	text/css	etag:W/%2215e81-596c136cfdd00%22	https://w3crm.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:10	8721/8721	---MCZ	200	added ('OK')	text/css	etag:W/%222211-58eadd266eb80%22	https://w3crm.dexignzone.com/xhtml/icons/avasta/css/style.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/avasta/css/style.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:10	106765/106765	---M-Z	200	added ('OK')	text/css	etag:%221a10d-5b7879bce2680-gzip%22	https://w3crm.dexignzone.com/xhtml/icons/icomoon/icomoon.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/icomoon/icomoon.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:11	63666/63666	---M-Z	200	added ('OK')	text/css	etag:%22f8b2-1c600efab6f00-gzip%22	https://w3crm.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/icons/bootstrap-icons/font/bootstrap-icons.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:11	2714/2714	---M-Z	200	added ('OK')	text/css	etag:%22a9a-58dde996f0800-gzip%22	https://w3crm.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/perfect-scrollbar/css/perfect-scrollbar.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:12	2146/2146	---MCZ	200	added ('OK')	text/css	etag:W/%22862-5df8413c66700%22	https://w3crm.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/metismenu/css/metisMenu.min.css	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:12	8672/8672	---M--	200	added ('OK')	image/png	etag:%2221e0-5bca460307480%22	https://w3crm.dexignzone.com/xhtml/images/pattern/pattern5.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/pattern/pattern5.png	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:14	69295/69295	---M--	200	added ('OK')	image/jpeg	etag:%2210eaf-5f75284fb6480%22	https://w3crm.dexignzone.com/xhtml/images/crm-profile.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/crm-profile.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:14	66760/66760	---M--	200	added ('OK')	image/jpeg	etag:%22104c8-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/cover.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/cover.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:14	238/238	---MC-	302	error ('Found')	text/html	date:Mon,%2010%20Jun%202024%2008:37:15%20GMT	https://w3crm.dexignzone.com/xhtml/images/svg/check.svg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/svg/check.ca.delayed	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:15	238/238	---MC-	302	error ('Found')	text/html	date:Mon,%2010%20Jun%202024%2008:37:15%20GMT	https://w3crm.dexignzone.com/xhtml/images/svg/cd-arrow.svg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/svg/cd-arrow.svg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:15	7720/7720	---M--	200	added ('OK')	image/png	etag:%221e28-5b69a2a08ec80%22	https://w3crm.dexignzone.com/xhtml/images/like.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/like.png	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:17	20463/20463	---MCZ	200	added ('OK')	text/css	etag:W/%224fef-587d80948b980%22	https://w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:17	17196/17196	---M--	200	added ('OK')	image/png	etag:%22432c-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/profile.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/profile.png	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:18	35697/35697	---M--	200	added ('OK')	image/jpeg	etag:%228b71-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/1.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:18	555114/555114	---M--	200	added ('OK')	image/jpeg	etag:%228786a-5ed878eb2be80%22	https://w3crm.dexignzone.com/xhtml/images/profile/12.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/12.jpg	(from https://w3crm.dexignzone.com/xhtml/css/style.css)
09:37:18	54259/54259	---M--	200	added ('OK')	image/jpeg	etag:%22d3f3-5c4294112af00%22	https://w3crm.dexignzone.com/xhtml/images/profile/2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/2.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:19	32684/32684	---M--	200	added ('OK')	image/jpeg	etag:%227fac-5c4294112af00%22	https://w3crm.dexignzone.com/xhtml/images/profile/3.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/3.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:19	55321/55321	---M--	200	added ('OK')	image/jpeg	etag:%22d819-5c4294112af00%22	https://w3crm.dexignzone.com/xhtml/images/profile/4.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/4.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:20	5675/5675	---M--	200	added ('OK')	image/jpeg	etag:%22162b-5c4294112af00%22	https://w3crm.dexignzone.com/xhtml/images/profile/5.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/5.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:20	5918/5918	---M--	200	added ('OK')	image/jpeg	etag:%22171e-5c4294112af00%22	https://w3crm.dexignzone.com/xhtml/images/profile/6.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/6.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:21	7028/7028	---M--	200	added ('OK')	image/jpeg	etag:%221b74-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/7.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/7.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:21	92956/92956	---M--	200	added ('OK')	image/jpeg	etag:%2216b1c-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/8.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/8.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:22	65071/65071	---M--	200	added ('OK')	image/jpeg	etag:%22fe2f-5c42941313380%22	https://w3crm.dexignzone.com/xhtml/images/profile/9.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/9.jpg	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:22	2942/2942	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22b7e-53265e7d2f080%22	https://w3crm.dexignzone.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/jquery-nice-select/js/jquery.nice-select.min.js	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:23	49799/49799	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22c287-5823c926fc380%22	https://w3crm.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/lightgallery/js/lightgallery-all.min.js	(from https://w3crm.dexignzone.com/xhtml/app-profile.html)
09:37:24	12984/12984	---MCZ	200	added ('OK')	text/css	etag:W/%2232b8-5ed0b2acc2b80%22	https://w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.css	(from https://w3crm.dexignzone.com/xhtml/email-inbox.html)
09:37:25	134746/134746	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2220e5a-5c86a2ec05b00%22	https://w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/dropzone/dist/dropzone.js	(from https://w3crm.dexignzone.com/xhtml/email-inbox.html)
09:37:25	5748/5748	---MCZ	200	added ('OK')	text/html	date:Wed,%2029%20May%202024%2011:21:26%20GMT	https://w3crm.dexignzone.com/xhtml/page-forgot-password.html	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/page-forgot-password.html	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
09:37:26	1437/1437	---M--	200	added ('OK')	image/png	etag:%2259d-5f4d0b86bca00%22	https://w3crm.dexignzone.com/xhtml/images/logo-full.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/logo-full.png	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
09:37:26	3357/3357	---M--	200	added ('OK')	image/png	etag:%22d1d-6028f018f2080%22	https://w3crm.dexignzone.com/xhtml/images/logi-white.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/logi-white.png	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
09:37:27	99399/99399	---M--	200	added ('OK')	image/png	etag:%2218447-6028ed925ab00%22	https://w3crm.dexignzone.com/xhtml/images/login.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/login.png	(from https://w3crm.dexignzone.com/xhtml/page-login.html)
09:37:28	3141/3141	---MCZ	200	added ('OK')	text/css	etag:W/%22c45-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/clockpicker/css/bootstrap-clockpicker.min.css	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
09:37:29	11157/11157	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222b95-58dde996f0800%22	https://w3crm.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/vendor/clockpicker/js/bootstrap-clockpicker.min.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
09:37:29	594/594	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22252-5e08a1d39f700%22	https://w3crm.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/plugins-init/clock-picker-init.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
09:37:30	1701/1701	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%226a5-5f4bd7cb84280%22	https://w3crm.dexignzone.com/xhtml/js/dashboard/core-hr.js	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/js/dashboard/core-hr.js	(from https://w3crm.dexignzone.com/xhtml/core-hr.html)
09:37:31	1993/1993	---M--	200	added ('OK')	image/png	etag:%227c9-5f7e510fada00%22	https://w3crm.dexignzone.com/xhtml/images/books.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/books.png	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:32	1930/1930	---M--	200	added ('OK')	image/png	etag:%2278a-5f7e54cf13180%22	https://w3crm.dexignzone.com/xhtml/images/news.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/news.png	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:32	8594/8594	---M--	200	added ('OK')	image/png	etag:%222192-5f7e5ca783400%22	https://w3crm.dexignzone.com/xhtml/images/heart.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/heart.png	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:33	7488/7488	---M--	200	added ('OK')	image/png	etag:%221d40-5f7e5de9dac80%22	https://w3crm.dexignzone.com/xhtml/images/file.png	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/file.png	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:34	216231/216231	---M--	200	added ('OK')	image/jpeg	etag:%2234ca7-5f7f3c4e4dd00%22	https://w3crm.dexignzone.com/xhtml/images/blog/professional.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/professional.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:34	22677/22677	---M--	200	added ('OK')	image/jpeg	etag:%225895-5f76633b86280%22	https://w3crm.dexignzone.com/xhtml/images/profile/friends/f1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/friends/f1.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:34	23729/23729	---M--	200	added ('OK')	image/jpeg	etag:%225cb1-5f76635822600%22	https://w3crm.dexignzone.com/xhtml/images/profile/friends/f2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/friends/f2.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:35	21292/21292	---M--	200	added ('OK')	image/jpeg	etag:%22532c-5f76636f05c00%22	https://w3crm.dexignzone.com/xhtml/images/profile/friends/f3.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/friends/f3.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:35	25540/25540	---M--	200	added ('OK')	image/jpeg	etag:%2263c4-5f76638400d80%22	https://w3crm.dexignzone.com/xhtml/images/profile/friends/f4.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/profile/friends/f4.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:36	293659/293659	---M--	200	added ('OK')	image/jpeg	etag:%2247b1b-5f7f5180b5f80%22	https://w3crm.dexignzone.com/xhtml/images/blog/professional2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/professional2.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:37	262133/262133	---M--	200	added ('OK')	image/jpeg	etag:%223fff5-5f7f695df2d00%22	https://w3crm.dexignzone.com/xhtml/images/blog/s1.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s1.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:37	200608/200608	---M--	200	added ('OK')	image/jpeg	etag:%2230fa0-5f7f6976be780%22	https://w3crm.dexignzone.com/xhtml/images/blog/s2.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s2.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:38	202271/202271	---M--	200	added ('OK')	image/jpeg	etag:%223161f-5f7f6fa7c0300%22	https://w3crm.dexignzone.com/xhtml/images/blog/s3.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s3.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:39	195960/195960	---M--	200	added ('OK')	image/jpeg	etag:%222fd78-5f7f8788cd980%22	https://w3crm.dexignzone.com/xhtml/images/blog/s4.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s4.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
09:37:40	229165/229165	---M--	200	added ('OK')	image/jpeg	etag:%2237f2d-5f7f908140380%22	https://w3crm.dexignzone.com/xhtml/images/blog/s5.jpg	C:/My%20Web%20Sites/Hospital%20Management/w3crm.dexignzone.com/xhtml/images/blog/s5.jpg	(from https://w3crm.dexignzone.com/xhtml/blog-1.html)
